user_id,vehicle_model,battery_capacity,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed,charging_duration,charging_rate,charging_cost,time_of_day,day_of_week,soc_start,soc_end,distance_driven,temperature,vehicle_age,charger_type,user_type
User_146,BMW i3,85.0,Station_101,Houston,2024-01-07 01:00:00,2024-01-07 04:33:00,40.24838259933458,3.635489899529857,33.732264264339975,17.2431150816409,Night,Tuesday,45.02731340187831,77.80287971223682,28.45468192760388,38.96813600946469,6,DC Fast Charger,Commuter
User_152,Tesla Model 3,85.0,Station_429,New York,2024-01-07 07:00:00,2024-01-07 07:39:00,55.91756316726556,2.553216595405557,6.638807142566019,25.57187248069589,Night,Saturday,46.86961641870514,67.95937767082825,179.0935734839093,15.16931484091992,6,DC Fast Charger,Commuter
User_173,Nissan Leaf,75.0,Station_368,Houston,2024-01-08 04:00:00,2024-01-08 05:40:00,,3.473821821725668,32.59959954238724,37.20674099184738,Night,Monday,68.79319057276534,75.66889916419906,62.41285142986092,27.90141336477093,7,DC Fast Charger,Casual Driver
User_180,Tesla Model 3,50.0,Station_402,San Francisco,2024-01-08 11:00:00,2024-01-08 11:31:00,50.16138087841768,3.984418263508884,29.087280550451776,8.85476100282171,Night,Thursday,62.13327965500456,95.39612687084605,42.3760557461259,18.459977606948577,7,DC Fast Charger,Casual Driver
User_185,Nissan Leaf,62.0,Station_365,New York,2024-01-08 16:00:00,2024-01-08 17:40:00,47.84104322110981,1.6133875984291093,36.24955021074656,11.345953332431115,Morning,Wednesday,61.58201871582799,55.66092887509634,258.70299390699824,31.422924496983995,6,DC Fast Charger,Commuter
User_195,BMW i3,85.0,Station_73,San Francisco,2024-01-09 02:00:00,2024-01-09 04:39:00,13.105812024979125,0.5690623348394185,14.554415345938793,28.93465228460907,Night,Sunday,12.044342771950358,91.06953924455011,201.5628074107787,1.85665782275348,7,DC Fast Charger,Casual Driver
User_196,Chevy Bolt,75.0,Station_14,Los Angeles,2024-01-09 03:00:00,2024-01-09 05:57:00,7.81642400450342,3.457199297563886,5.098121574412684,32.271706903198776,Night,Thursday,70.54794124013175,50.10285103642811,50.3088063995774,29.88259210872053,6,DC Fast Charger,Casual Driver
User_213,Chevy Bolt,81.65318205107059,Station_476,Los Angeles,2024-01-09 20:00:00,2024-01-09 23:46:00,73.61433544405698,3.665318917813474,3.855782923246637,14.124802364781267,Evening,Tuesday,46.807860636393485,86.59530628854822,162.06302022181248,33.860787696770295,7,DC Fast Charger,Commuter
User_216,Chevy Bolt,75.0,Station_19,Los Angeles,2024-01-09 23:00:00,2024-01-10 02:37:00,28.22969163134975,1.2186895776866975,23.437410108212934,36.34122452156407,Morning,Thursday,61.78774867645628,65.21596737627195,91.120578890523,24.32145836328824,7,DC Fast Charger,Commuter
User_218,BMW i3,75.0,Station_436,Houston,2024-01-10 01:00:00,2024-01-10 02:24:00,15.273666673214588,2.865108393074641,5.370384189809226,7.629495457533647,Night,Friday,86.95322411290303,85.1364391530881,113.66850091386252,6.864161791222809,6,DC Fast Charger,Long-Distance Traveler
User_240,Hyundai Kona,50.0,Station_319,Chicago,2024-01-10 23:00:00,2024-01-11 00:11:00,31.877190174337137,1.3839409159301177,23.4663558449473,38.28944612935822,Evening,Sunday,68.8236838416409,92.8371241203629,249.7635288631293,38.18867276301532,6,DC Fast Charger,Casual Driver
User_250,Chevy Bolt,85.0,Station_373,Chicago,2024-01-11 09:00:00,2024-01-11 10:11:00,44.78548903983442,3.4306460183858127,35.39040522700007,36.90895524974596,Night,Friday,20.08304245350331,76.26295568732958,283.9026933704645,10.649007273572316,6,DC Fast Charger,Commuter
User_257,Tesla Model 3,50.0,Station_408,Los Angeles,2024-01-11 16:00:00,2024-01-11 18:24:00,37.09360176408391,0.8530870981871089,23.61922632717278,19.54237559378936,Evening,Thursday,53.70511180037988,53.29568233519604,180.1478561199578,14.726961210694782,7,DC Fast Charger,Long-Distance Traveler
User_265,BMW i3,143.475209744922,Station_118,New York,2024-01-12 00:00:00,2024-01-12 02:29:00,47.08633600039671,3.310831015582224,5.130814495751761,31.220198328832527,Evening,Thursday,85.1884767115091,76.40260687177562,35.083629466205295,13.410154828640618,7,DC Fast Charger,Casual Driver
User_266,Tesla Model 3,100.0,Station_464,Los Angeles,2024-01-12 01:00:00,2024-01-12 04:48:00,,0.5047879452723788,,23.5995334142819,Morning,Sunday,48.53777632106408,78.14309336406694,269.4965675176712,-5.887922835563272,6,DC Fast Charger,Commuter
User_268,Tesla Model 3,75.0,Station_442,Houston,2024-01-12 03:00:00,2024-01-12 05:00:00,36.53187940069507,2.65165086059227,5.092837673638758,32.239952816246024,Evening,Sunday,80.02092861263984,75.52594738649499,97.7257585439812,11.301642472241197,7,DC Fast Charger,Long-Distance Traveler
User_269,Hyundai Kona,100.0,Station_200,Los Angeles,2024-01-12 04:00:00,2024-01-12 06:46:00,58.151062888392886,1.9862538995816736,34.96509713846357,25.39160380117886,Afternoon,Tuesday,17.46097583271432,82.1311377474008,236.8331846408309,35.589301174461674,7,DC Fast Charger,Casual Driver
User_306,BMW i3,75.0,Station_269,Chicago,2024-01-13 17:00:00,2024-01-13 18:31:00,18.549702417680702,1.828878540843832,13.855271545417976,16.48379963872817,Night,Tuesday,37.87100088921708,66.16504375021906,46.22369185622132,26.694888257357164,7,DC Fast Charger,Casual Driver
User_314,Tesla Model 3,62.0,Station_412,New York,2024-01-14 01:00:00,2024-01-14 04:37:00,6.885479431723564,3.500201170135869,29.44664264254554,13.151438217973151,Afternoon,Thursday,62.99501973890689,70.58747645056332,270.3822387599344,4.057993736673463,7,DC Fast Charger,Long-Distance Traveler
User_317,Chevy Bolt,85.0,Station_424,Los Angeles,2024-01-14 04:00:00,2024-01-14 07:51:00,37.77161458127733,4.615782239309852,4.034655716474346,32.356351723069324,Evening,Wednesday,52.13244929303641,93.21180849655904,96.84198081577826,1.7308596215155436,7,DC Fast Charger,Casual Driver
User_348,Tesla Model 3,50.0,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515101988213,0.5046012170071925,37.2360143567669,21.014153018823738,Morning,Wednesday,38.02384077001244,94.36765550022876,57.59194551494831,12.265243732279334,6,DC Fast Charger,Commuter
User_361,BMW i3,77.60847805142836,Station_480,Houston,2024-01-16 00:00:00,2024-01-16 01:18:00,73.09045077014305,1.7540479473185384,30.388803808157416,9.59516379366146,Morning,Tuesday,29.666501463197683,99.8568507681671,227.7259802260517,2.5942497264893376,7,DC Fast Charger,Casual Driver
User_365,BMW i3,100.0,Station_84,Los Angeles,2024-01-16 04:00:00,2024-01-16 05:06:00,30.036118378192803,1.6434822524313395,13.372949045558247,35.95440543142086,Afternoon,Wednesday,14.364249190360638,80.38540836870507,217.91571614184764,34.95455887605409,6,DC Fast Charger,Commuter
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215020086,0.5628169402063448,6.422556538989332,34.40206563966865,Night,Tuesday,37.682102722139774,81.9072284186087,225.30420808113757,0.1669976050643421,7,DC Fast Charger,Long-Distance Traveler
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359945711931,1.809282615508712,32.99482958919536,28.15617085673184,Evening,Thursday,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6,DC Fast Charger,Long-Distance Traveler
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,3.806546848260664,35.35074338161869,Afternoon,Monday,41.11182645121117,63.0261598722875,150.83472799252905,18.00012703193646,6,DC Fast Charger,Long-Distance Traveler
User_409,Hyundai Kona,75.0,Station_238,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598100646,2.515123737213468,19.766106813954536,35.76342889522083,Afternoon,Friday,81.36186445688712,66.48345027491834,131.78846154559577,18.50519212950868,6,DC Fast Charger,Commuter
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895108544,1.8496720908513216,33.63605071304322,30.708297411251525,Morning,Thursday,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7,DC Fast Charger,Long-Distance Traveler
User_417,Nissan Leaf,100.0,Station_446,Houston,2024-01-18 08:00:00,2024-01-18 11:31:00,5.650181738384828,0.6399514507924429,11.667438213057288,25.630101905021245,Morning,Saturday,58.40045758268339,65.01799108616504,83.26552535518786,23.05944662777797,6,DC Fast Charger,Casual Driver
User_437,Nissan Leaf,75.0,Station_81,New York,2024-01-19 04:00:00,2024-01-19 06:08:00,,2.662353479156112,30.7235039038709,23.560260371263578,Afternoon,Tuesday,44.91146075438736,51.96882652189177,249.8080269482205,39.07310557395579,6,DC Fast Charger,Long-Distance Traveler
User_439,BMW i3,62.0,Station_354,San Francisco,2024-01-19 06:00:00,2024-01-19 08:32:00,5.614874084822165,2.4596015464435803,18.561165291353888,54.892982525794544,Afternoon,Thursday,42.52683279726473,64.39746848163185,127.33484113475907,5.264035651558466,7,DC Fast Charger,Long-Distance Traveler
User_444,Chevy Bolt,100.0,Station_267,Chicago,2024-01-19 11:00:00,2024-01-19 11:39:00,49.5455465707554,0.6749395027714313,27.007663464458027,5.384944037466093,Evening,Sunday,48.444748344060486,92.49696553778732,60.587195895566325,36.81082491098743,7,DC Fast Charger,Long-Distance Traveler
User_463,Hyundai Kona,85.0,Station_477,New York,2024-01-20 06:00:00,2024-01-20 07:23:00,38.59965910016511,3.9114147215836215,31.47135995232412,22.309866858834983,Evening,Thursday,52.90034739238265,72.17599402379142,116.30253762518768,2.03733962078266,6,DC Fast Charger,Commuter
User_465,Nissan Leaf,100.0,Station_460,San Francisco,2024-01-20 08:00:00,2024-01-20 08:54:00,23.02231536206597,2.64563739765335,6.999032822023879,5.056096912147736,Evening,Sunday,62.42090098406074,91.38325835262438,230.79684098303363,4.619965681193786,6,DC Fast Charger,Commuter
User_483,Nissan Leaf,75.0,Station_129,Houston,2024-01-21 02:00:00,2024-01-21 02:30:00,41.95057477332522,1.020998813824791,39.25700470430688,21.597698150736534,Evening,Monday,89.07810182357422,96.16384199258748,44.225821881158815,11.050774885480116,7,DC Fast Charger,Commuter
User_486,Chevy Bolt,100.0,Station_294,Los Angeles,2024-01-21 05:00:00,2024-01-21 06:19:00,54.99600399457137,1.2462496848105056,23.093104580170717,36.96799540053725,Morning,Tuesday,57.08432709765952,88.92940041903762,11.215519610305956,3.2442471291325976,7,DC Fast Charger,Casual Driver
User_498,Tesla Model 3,100.0,Station_51,New York,2024-01-21 17:00:00,2024-01-21 19:32:00,79.41814361458415,2.448882988088648,40.53974347421139,21.02559182603512,Morning,Wednesday,41.24381173795679,60.46037412094381,54.66136458981261,-0.3803868203410356,6,DC Fast Charger,Casual Driver
User_515,BMW i3,62.0,Station_443,Los Angeles,2024-01-22 10:00:00,2024-01-22 13:08:00,29.379323254386147,3.713389685661965,9.761640088024611,38.970252931918765,Night,Monday,53.30640620365728,57.5164175290219,269.37707955527657,26.351977889667808,7,DC Fast Charger,Commuter
User_521,BMW i3,85.0,Station_352,Houston,2024-01-22 16:00:00,2024-01-22 17:47:00,60.12372287224216,2.96901443494091,30.659343811920305,19.627277197012237,Night,Friday,30.09851054515697,86.75793989597003,205.5531188351665,34.63224698985543,6,DC Fast Charger,Long-Distance Traveler
User_531,Nissan Leaf,85.0,Station_234,New York,2024-01-23 02:00:00,2024-01-23 03:32:00,46.76604426109744,0.8976082931589286,1.4725491393748178,36.69891780197888,Morning,Tuesday,18.361941725144952,58.12952778906229,122.10471099931809,6.270019136181286,7,DC Fast Charger,Commuter
User_536,Hyundai Kona,62.0,Station_226,Chicago,2024-01-23 07:00:00,2024-01-23 09:13:00,,1.74437377830643,27.831499239229885,36.42301293938108,Morning,Friday,42.44107977794253,57.45873572271278,63.4562488581285,8.413402193357907,6,DC Fast Charger,Casual Driver
User_547,Hyundai Kona,100.0,Station_289,San Francisco,2024-01-23 18:00:00,2024-01-23 21:19:00,64.30797977990255,2.4726580495940502,33.308467799457084,14.195130618911412,Morning,Monday,42.86107519126045,96.5701974188098,232.1110226457514,-7.676627701888041,6,DC Fast Charger,Commuter
User_551,Chevy Bolt,85.0,Station_175,Los Angeles,2024-01-23 22:00:00,2024-01-23 22:42:00,13.876557599494063,2.1645209340146323,46.7592714538903,9.886443112353827,Night,Saturday,68.86492830529428,76.92841522505879,192.98821300367177,37.25231990107531,7,DC Fast Charger,Long-Distance Traveler
User_579,Nissan Leaf,85.0,Station_431,Los Angeles,2024-01-25 02:00:00,2024-01-25 05:32:00,70.536636587169,2.4841473226113617,42.09577517242755,19.807062464081817,Morning,Saturday,87.14823173121326,66.96786044167332,173.21217147947226,30.27475489833003,6,DC Fast Charger,Long-Distance Traveler
User_595,BMW i3,62.0,Station_321,San Francisco,2024-01-25 18:00:00,2024-01-25 21:18:00,,3.3149838274676062,18.86581793926711,31.583421759595048,Night,Tuesday,47.88191719759692,66.77787000210006,55.86446952920233,10.71632154134566,7,DC Fast Charger,Casual Driver
User_597,Hyundai Kona,85.0,Station_280,Los Angeles,2024-01-25 20:00:00,2024-01-25 20:58:00,67.56014288077881,2.8112366498993966,8.97054959336193,37.67046404159672,Afternoon,Thursday,69.3146975661584,96.93664540216876,145.6653928623303,35.8188602256871,7,DC Fast Charger,Commuter
User_602,BMW i3,50.0,Station_57,Houston,2024-01-26 01:00:00,2024-01-26 04:26:00,21.4227595329351,0.7348796153422308,9.18907742881566,28.072895576530428,Afternoon,Monday,86.49476539812044,52.98111185901106,74.38130924687583,12.043850042390211,7,DC Fast Charger,Commuter
User_607,BMW i3,50.0,Station_182,Chicago,2024-01-26 06:00:00,2024-01-26 09:19:00,19.362005744810176,2.536249341680839,29.626242800392035,35.25777162955957,Night,Wednesday,47.22523795880807,83.91200043508005,107.74848344345337,0.3746593402422871,7,DC Fast Charger,Casual Driver
User_618,Nissan Leaf,85.0,Station_76,Houston,2024-01-26 17:00:00,2024-01-26 20:44:00,49.73870005239731,2.0155172553936804,32.868369584228795,19.584955491591103,Night,Wednesday,85.7276473198578,52.82854414772641,272.1851200948879,7.812917020555137,6,DC Fast Charger,Commuter
User_624,BMW i3,85.0,Station_77,San Francisco,2024-01-26 23:00:00,2024-01-27 02:39:00,21.76458667261335,2.0100101346312087,20.317417967928414,23.20977594440839,Morning,Friday,64.87936303535116,59.01954509147424,204.08251867131,20.678423517606525,7,DC Fast Charger,Long-Distance Traveler
User_640,Hyundai Kona,85.0,Station_188,Houston,2024-01-27 15:00:00,2024-01-27 18:21:00,66.89909636313753,2.7694854642977385,39.324141107074205,17.09197469429383,Morning,Tuesday,22.593136047374216,75.40468288713939,227.42716140391556,-4.073387952520587,6,DC Fast Charger,Commuter
User_646,Nissan Leaf,100.0,Station_5,Houston,2024-01-27 21:00:00,2024-01-27 22:17:00,6.978771350415376,2.891860216001961,35.788923541786666,23.11595887064034,Morning,Tuesday,23.831531591573373,78.77996734336779,76.9515940823401,27.35537042917752,6,DC Fast Charger,Casual Driver
User_647,Chevy Bolt,62.0,Station_459,Chicago,2024-01-27 22:00:00,2024-01-28 00:00:00,30.549130796547445,3.7469924581485192,31.23151272273644,28.45569021387488,Afternoon,Tuesday,59.65792096193613,75.65430435209912,121.4615969598033,29.50261342460304,7,DC Fast Charger,Long-Distance Traveler
User_659,Tesla Model 3,100.0,Station_263,New York,2024-01-28 10:00:00,2024-01-28 11:17:00,57.14555997083127,2.569753498142236,5.962444720986591,13.627218405167334,Morning,Wednesday,82.43318506688816,93.33593640782244,245.05461153227117,38.02009094304093,7,DC Fast Charger,Commuter
User_668,Tesla Model 3,62.0,Station_341,San Francisco,2024-01-28 19:00:00,2024-01-28 21:22:00,65.20093720294392,2.952728388415329,22.57264064944385,9.017936694331294,Night,Sunday,13.909596696565243,77.57887511792278,214.92325852951828,15.032552008091375,7,DC Fast Charger,Casual Driver
User_716,BMW i3,100.0,Station_312,New York,2024-01-30 19:00:00,2024-01-30 19:44:00,27.8542104539734,1.8664816416786207,37.68861950326764,37.96070854587784,Morning,Thursday,12.17065798944529,98.07896305795944,89.81454216199296,-1.6555380510473867,6,DC Fast Charger,Commuter
User_733,BMW i3,75.0,Station_181,New York,2024-01-31 12:00:00,2024-01-31 15:06:00,51.16176878981536,1.924572535667712,14.898359207134598,35.91280515720252,Afternoon,Friday,40.35911245487125,79.59600701886347,258.28967829086355,31.563179987120684,11,DC Fast Charger,Casual Driver
User_735,Tesla Model 3,62.0,Station_71,New York,2024-01-31 14:00:00,2024-01-31 15:21:00,70.3848328268497,1.0466206565434557,20.619603394084866,25.437143248981023,Evening,Monday,32.45935623541265,75.45762691513535,302.85248972263145,-6.497175362510335,6,DC Fast Charger,Long-Distance Traveler
User_738,BMW i3,62.0,Station_200,San Francisco,2024-01-31 17:00:00,2024-01-31 18:26:00,76.46827351726323,3.681183965657999,,37.0583929740194,Morning,Sunday,72.54621701191297,51.915828302066544,270.49493595761044,38.6481000146782,6,DC Fast Charger,Casual Driver
User_742,Hyundai Kona,62.0,Station_74,New York,2024-01-31 21:00:00,2024-01-31 21:49:00,,2.36717911894266,31.714702326630785,18.099218357694404,Morning,Thursday,80.99831078490269,84.04691901123175,158.36045105736642,36.39435477368323,6,DC Fast Charger,Long-Distance Traveler
User_754,Chevy Bolt,100.0,Station_396,Los Angeles,2024-02-01 09:00:00,2024-02-01 10:58:00,22.515635144477624,3.5555598847937864,35.152484717746816,11.219943743492752,Night,Thursday,40.13578074348084,59.0683880135405,80.16440861055356,16.336447222789015,6,DC Fast Charger,Commuter
User_755,Chevy Bolt,62.0,Station_4,Chicago,2024-02-01 10:00:00,2024-02-01 10:37:00,68.26093768441355,2.4135793179435385,33.64483513585735,17.034410635090282,Morning,Tuesday,46.37700488664862,88.38593824106768,,-9.542573213698136,7,DC Fast Charger,Long-Distance Traveler
User_766,BMW i3,62.0,Station_101,New York,2024-02-01 21:00:00,2024-02-01 21:43:00,,2.202983392627784,10.60460822442122,15.108539220425374,Evening,Thursday,64.4781938154576,60.64066129807832,172.64181015239632,39.37247799566256,7,DC Fast Charger,Long-Distance Traveler
User_777,Nissan Leaf,62.0,Station_105,Houston,2024-02-02 08:00:00,2024-02-02 08:56:00,13.587964735173609,3.517065236537333,40.8117293500724,37.89794295883204,Night,Monday,67.80447254927141,58.52581792723408,103.52119282347734,4.53362309385305,7,DC Fast Charger,Commuter
User_792,Hyundai Kona,85.0,Station_354,New York,2024-02-02 23:00:00,2024-02-02 23:49:00,43.825900117321794,3.1281282303575897,41.83746249782165,58.74667669221228,Afternoon,Tuesday,37.69447403277616,77.12655441859508,29.944440520906667,33.54685712930036,7,DC Fast Charger,Long-Distance Traveler
User_800,Chevy Bolt,62.0,Station_251,Chicago,2024-02-03 07:00:00,2024-02-03 09:39:00,8.353019856414647,3.4304844579467044,34.719681724361955,35.66061843777716,Morning,Tuesday,13.142563107472808,97.25962097296544,42.55134218801984,2.819187376633357,7,DC Fast Charger,Commuter
User_834,Tesla Model 3,105.28706772872856,Station_299,Houston,2024-02-04 17:00:00,2024-02-04 19:09:00,,1.8514635743950645,8.126977132962137,37.22043016811803,Evening,Thursday,45.283321780522144,15.717975166062086,276.5598512019276,-0.2693344662253594,6,DC Fast Charger,Long-Distance Traveler
User_836,BMW i3,140.7620615787216,Station_439,Houston,2024-02-04 19:00:00,2024-02-04 21:18:00,60.08034819074353,2.0783051276167948,46.15424524259217,17.111067835808612,Night,Tuesday,37.69074850745198,93.80110629341414,221.89677790062672,-10.724769747493202,6,DC Fast Charger,Long-Distance Traveler
User_861,Tesla Model 3,75.0,Station_305,Houston,2024-02-05 20:00:00,2024-02-05 20:30:00,38.2137648106408,1.8886282402986057,35.89219701227775,22.234546494499146,Morning,Sunday,88.25641630399335,73.26212814178669,239.29101175136364,3.05617342337616,6,DC Fast Charger,Long-Distance Traveler
User_862,Nissan Leaf,53.97365865790932,Station_76,Chicago,2024-02-05 21:00:00,2024-02-06 00:58:00,65.12042574597822,2.426058377025857,12.309725069846412,14.956140552953626,Morning,Friday,10.427706320315131,107.09396797433892,256.20769311899585,16.403827328389546,7,DC Fast Charger,Commuter
User_878,Nissan Leaf,26.13651024680693,Station_16,San Francisco,2024-02-06 13:00:00,2024-02-06 13:43:00,28.780491407276823,0.7713119842754502,7.446768633950693,27.52125904442693,Evening,Wednesday,27.239475603277555,94.99744371190305,162.46593548437778,5.291260872920947,7,DC Fast Charger,Long-Distance Traveler
User_894,BMW i3,85.0,Station_468,Los Angeles,2024-02-07 05:00:00,2024-02-07 06:52:00,30.576281983940227,1.0137325257252732,49.46138235507399,22.33713962964108,Evening,Friday,12.8658870056468,85.47800524874069,260.142973509451,19.092544204723293,6,DC Fast Charger,Casual Driver
User_897,Tesla Model 3,50.0,Station_365,Los Angeles,2024-02-07 08:00:00,2024-02-07 10:39:00,38.957609713355055,2.4309666340833225,28.43834686607273,10.636616260855636,Evening,Saturday,73.10677228201467,70.33537354858956,77.42028800252723,-0.2312055283323637,6,DC Fast Charger,Commuter
User_923,Hyundai Kona,62.0,Station_405,Houston,2024-02-08 10:00:00,2024-02-08 12:33:00,10.336644191193582,3.7142891016254302,,31.68579535950141,Evening,Saturday,32.98603195247169,84.16649567791455,47.535445644345366,5.194911284624943,7,DC Fast Charger,Long-Distance Traveler
User_924,Hyundai Kona,62.0,Station_392,New York,2024-02-08 11:00:00,2024-02-08 13:56:00,69.10595990230438,1.2571513955819476,27.381349198927023,20.792355014014845,Afternoon,Thursday,20.5692515503208,63.35465060540821,217.30594161275468,41.34107902225962,7,DC Fast Charger,Commuter
User_925,Chevy Bolt,75.0,Station_193,New York,2024-02-08 12:00:00,2024-02-08 15:01:00,18.30737391871987,6.7730953274048815,23.91551161182956,31.24650919317708,Afternoon,Wednesday,14.150088479759331,82.19616739046829,226.7294724486238,13.584474481065872,7,DC Fast Charger,Commuter
User_941,Nissan Leaf,50.0,Station_308,Houston,2024-02-09 04:00:00,2024-02-09 07:21:00,58.74152298342496,2.91425796993607,19.94270234661768,20.60863905916641,Night,Wednesday,19.42640522822153,59.51725759017592,46.37042315883061,-0.0042983103351286,6,DC Fast Charger,Long-Distance Traveler
User_956,Tesla Model 3,75.0,Station_43,New York,2024-02-09 19:00:00,2024-02-09 19:49:00,43.24493715557364,3.1965323284374243,13.109736836228274,26.873723098262555,Afternoon,Friday,27.776033046086788,52.49968087524582,187.42725560551787,20.0042055952085,7,DC Fast Charger,Casual Driver
User_959,Chevy Bolt,100.0,Station_378,New York,2024-02-09 22:00:00,2024-02-10 00:44:00,74.18267082528274,1.0668374057648584,19.43713227241471,22.261768034475413,Morning,Wednesday,76.20017926413267,93.64562570817117,119.34136062711848,26.653568508375912,6,DC Fast Charger,Casual Driver
User_965,Chevy Bolt,100.0,Station_385,New York,2024-02-10 04:00:00,2024-02-10 07:05:00,63.43204575363278,2.7468779364385645,18.59404896023581,19.849165227000125,Afternoon,Wednesday,81.91585484648354,90.06007049634754,,-0.6996883533243974,6,DC Fast Charger,Commuter
